config,n_platforms,rho_e,alpha,iteration,platform_id,n_bursts,slope,r2,classification
exp2_np27_rho015_alpha10,27,0.15,10,178,916,5,5.999999999999998,0.2738059020383329,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,178,918,3,6.499999999999993,0.3176691729323309,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,178,919,5,0.7999999999999985,0.05194805194805219,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,178,920,8,-1.011904761904761,0.016272412573788864,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,178,926,6,-5.742857142857141,0.2194931138456524,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,179,901,9,2.083333333333332,0.14100288773914094,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,902,12,1.4125874125874123,0.0880234418537762,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,179,905,9,4.949999999999998,0.4171558736364208,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,908,3,27.499999999999993,0.7363680623174294,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,911,9,6.883333333333333,0.5615008997937059,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,912,6,1.085714285714288,0.05191754554170658,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,179,915,5,-2.599999999999999,0.32313575525812643,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,179,919,9,0.7333333333333313,0.013311331133113224,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,179,920,6,7.628571428571429,0.5202627257799672,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,921,3,-7.0000000000000036,0.3647642679900748,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,179,922,3,5.999999999999996,0.296703296703297,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,924,5,10.199999999999998,0.5422138836772985,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,925,12,1.8636363636363644,0.10164422428428554,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,179,926,3,11.000000000000002,0.9972527472527473,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,180,905,12,0.07342657342657294,0.00014061476178683918,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,180,906,7,0.8214285714285724,0.007343142698500893,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,180,909,5,5.499999999999995,0.138077414643053,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,180,912,3,9.000000000000004,0.14404267931238868,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,180,913,10,2.666666666666667,0.16811860003056722,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,180,917,4,18.0,0.781099324975892,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,180,918,5,0.9999999999999971,0.010979358805445871,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,180,920,3,0.5000000000000009,0.008241758241757768,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,180,921,4,15.000000000000002,0.6818181818181818,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,180,922,10,0.3030303030303016,0.001551264963501886,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,180,923,6,2.228571428571431,0.024832653061224508,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,180,924,8,-1.8452380952380933,0.03248750870502959,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,180,926,5,3.7000000000000006,0.3614044350580782,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,181,901,7,0.17857142857143113,0.001752664049354813,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,902,10,-0.9090909090909091,0.029485304524225264,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,908,4,-5.100000000000007,0.1628169014084504,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,911,7,-4.107142857142855,0.38400116144018603,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,914,5,-5.700000000000002,0.4087820835430297,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,918,4,14.299999999999997,0.8174695182890266,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,181,919,5,1.4999999999999993,0.18875838926174482,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,181,920,8,2.738095238095239,0.16647155822413562,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,181,921,3,-7.499999999999995,0.16241578440808468,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,922,5,6.799999999999999,0.2316633266533067,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,181,923,7,-4.500000000000001,0.33801737353091466,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,925,6,-6.3142857142857105,0.5888833068745856,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,181,927,4,2.199999999999992,0.015858453473132528,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,903,7,-1.428571428571426,0.0418322526668059,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,905,8,-0.7857142857142847,0.008529135338345872,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,906,3,-21.0,0.44041278295605846,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,907,8,-4.119047619047614,0.16830307938007516,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,912,4,-2.400000000000002,0.04357034795763992,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,913,6,-9.885714285714277,0.46634118471966124,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,917,6,-5.599999999999997,0.22930362116991654,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,918,4,13.299999999999997,0.6155907429963461,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,182,922,6,2.9714285714285755,0.04866080801415673,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,923,8,-1.9761904761904758,0.05935364918538433,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,925,9,1.1166666666666674,0.019164105191256886,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,182,927,6,4.657142857142858,0.25899497977287134,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,183,903,12,2.2762237762237763,0.3612583832404238,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,183,904,10,-0.545454545454545,0.01223357981731188,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,183,906,9,-0.8666666666666667,0.029455337690631467,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,183,909,7,1.9642857142857137,0.047473320778405714,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,183,910,5,-5.300000000000002,0.5886420787929588,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,183,912,11,0.863636363636365,0.03713074960914997,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,183,914,9,0.9833333333333325,0.023905777859170363,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,183,921,9,3.749999999999996,0.27000960034134547,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,183,923,11,1.5636363636363642,0.08764590863305088,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,183,926,6,6.514285714285716,0.3739318083728961,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,183,927,5,5.199999999999998,0.7363834422657951,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,184,907,6,0.3142857142857193,0.0005069867806337669,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,184,908,10,1.1696969696969708,0.01814460248127392,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,184,911,11,2.027272727272728,0.0649848413569597,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,184,912,4,20.6,0.8534995977473854,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,184,913,10,4.084848484848485,0.34532258162601337,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,184,915,11,0.9363636363636375,0.01939559033237026,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,184,918,11,-0.936363636363635,0.02246051573019414,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,184,923,6,6.142857142857142,0.33070218321866773,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,184,924,5,1.4999999999999973,0.06201764057331882,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,184,927,8,-0.46428571428571225,0.0017942520233997783,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,185,905,7,7.0357142857142865,0.3875009984823069,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,185,906,6,5.3999999999999995,0.2859090484639092,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,185,907,8,-2.0833333333333326,0.05436876312617278,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,185,910,9,1.9666666666666661,0.1008985507246376,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,185,914,4,9.599999999999996,0.2694736842105264,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,185,916,8,1.8452380952380958,0.029639307211265176,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,185,917,6,4.6000000000000005,0.15937163761566608,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,185,920,9,-0.3333333333333328,0.0029214139643586323,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,185,922,7,3.0000000000000018,0.3318284424379232,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,185,924,6,-2.1714285714285655,0.040607424071990916,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,185,926,8,-3.630952380952378,0.1567779828264697,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,185,927,3,-1.499999999999998,0.021565495207667484,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,902,6,3.342857142857144,0.09183242209774267,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,906,13,0.4395604395604395,0.006824453723805579,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,907,5,2.399999999999999,0.1651376146788991,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,186,909,4,5.8999999999999995,0.0774674529876489,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,910,5,2.399999999999997,0.023928215353938298,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,913,8,-5.357142857142852,0.30243561481800085,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,916,3,-0.5000000000000009,0.0013562386980108254,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,917,4,-5.700000000000005,0.08981340704906704,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,918,11,-3.000000000000001,0.26764648053480133,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,919,3,-6.999999999999998,0.3371559633027522,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,920,7,1.3928571428571461,0.016197393082297173,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,923,6,0.34285714285714464,0.0016232058315170939,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,924,3,15.499999999999998,0.9446264744429882,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,186,925,7,3.535714285714287,0.09811989428159551,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,186,926,5,2.399999999999998,0.3333333333333335,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,187,902,3,3.000000000000008,0.020408163265305812,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,903,9,1.933333333333335,0.06224634552519581,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,907,4,17.299999999999997,0.6900057636887609,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,187,908,5,-2.7999999999999994,0.02478816238775783,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,911,5,5.200000000000001,0.09369369369369374,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,912,4,3.099999999999998,0.018475439776987512,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,914,5,11.399999999999999,0.5216763005780347,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,187,917,7,0.07142857142857022,8.27814569535068e-05,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,920,6,-8.85714285714285,0.4072148930760756,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,923,11,2.690909090909091,0.19595634281624597,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,187,925,8,1.4047619047619067,0.04136808204689413,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,926,4,-0.10000000000000484,0.0001114206128132178,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,187,927,3,23.500000000000004,0.8733526620980495,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,188,901,8,-2.4523809523809486,0.08734275176183892,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,902,9,0.15000000000000036,0.0009886086248985793,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,903,7,-0.6071428571428551,0.005911471117656442,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,905,5,8.099999999999998,0.3607323510006599,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,188,906,6,-4.257142857142855,0.14511880249697684,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,909,9,1.9499999999999986,0.07210809102402016,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,912,4,4.799999999999996,0.06295081967213112,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,921,5,8.899999999999997,0.6240939174283012,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,188,922,5,-12.100000000000007,0.7286979892494525,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,923,12,-1.3531468531468513,0.08083996688725636,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,188,925,6,-7.657142857142851,0.503957339320797,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,903,4,-1.1000000000000065,0.011025056947608136,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,905,9,-3.033333333333334,0.1711539786427836,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,906,8,1.2619047619047616,0.08038576007326015,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,907,10,3.6121212121212114,0.1909344616879738,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,189,911,10,0.38181818181818034,0.002841916005593692,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,912,12,-2.8741258741258733,0.2759536834447286,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,913,6,5.37142857142857,0.2747085341209389,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,189,914,6,5.485714285714286,0.23538225778988564,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,189,917,11,1.145454545454545,0.04506642443510822,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,919,4,2.299999999999998,0.07455954897815364,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,920,9,-1.0333333333333357,0.021363467951093007,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,921,16,0.9250000000000006,0.04586038721119268,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,922,4,-0.3000000000000012,0.00021668472372693426,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,189,923,3,-5.000000000000003,0.09328358208955245,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,901,5,-0.7999999999999998,0.0039781203381406005,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,902,4,-3.9000000000000004,0.06666666666666687,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,904,4,-8.600000000000005,0.6321367521367521,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,905,4,2.1999999999999975,0.07355623100303943,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,907,8,-3.9523809523809503,0.24946586999818943,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,910,6,4.6571428571428575,0.2136143754941242,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,190,911,11,-1.7090909090909063,0.09300073676455112,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,912,3,10.499999999999995,0.6791581108829569,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,190,913,4,-1.300000000000002,0.007539594021860441,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,916,7,-5.178571428571431,0.3689114261650758,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,917,6,1.8285714285714296,0.0330713747443212,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,920,8,2.7142857142857157,0.08785592601606229,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,190,922,7,0.6785714285714278,0.03704844006568153,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,901,8,-0.7023809523809483,0.006920876153893696,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,902,8,0.4285714285714288,0.049450549450549164,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,905,9,-1.3000000000000016,0.053089005235602116,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,908,4,7.799999999999996,0.29391304347826075,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,191,909,3,-0.4999999999999961,0.0014792899408286875,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,912,8,-2.52380952380952,0.09880842457019767,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,914,7,-0.7500000000000022,0.004513633014001428,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,916,10,0.29090909090909234,0.003253410149961833,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,917,5,-4.1999999999999975,0.07587749483826556,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,918,5,0.6000000000000012,0.0018229694146246755,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,919,4,0.5999999999999966,0.02307692307692344,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,191,921,6,4.542857142857142,0.3756184533095608,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,191,926,6,7.028571428571427,0.5473919073750226,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,902,6,3.8285714285714287,0.2188688444661141,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,903,4,3.5999999999999917,0.11803278688524588,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,907,6,2.114285714285718,0.0654085045389392,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,192,909,7,2.9285714285714275,0.1572203516647962,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,910,7,-3.2142857142857117,0.12974115838031786,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,192,911,10,-1.1939393939393927,0.032183856572898906,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,192,913,5,-4.5000000000000036,0.12602688573562348,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,192,915,5,7.500000000000001,0.3354604007633587,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,916,6,5.628571428571428,0.38038716000980133,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,918,3,-1.588821858078255e-15,-2.220446049250313e-16,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,192,919,5,5.699999999999998,0.17785198160718219,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,920,8,-0.09523809523809382,0.0001623837940972761,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,192,925,4,9.799999999999999,0.4048903878583473,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,192,927,3,22.499999999999996,0.9642857142857143,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,193,901,8,1.9880952380952384,0.40207315139195243,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,193,907,3,-5.5000000000000036,0.6823308270676691,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,193,908,8,0.9404761904761916,0.015294656795351469,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,193,909,4,5.499999999999994,0.6729699666295884,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,193,910,5,7.399999999999999,0.41086434573829567,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,193,912,4,-5.700000000000003,0.3218424962852897,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,193,915,8,4.071428571428572,0.3000923645320196,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,193,916,7,4.392857142857143,0.23680503380916607,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,193,918,7,3.6428571428571446,0.21552867086509786,raiding_base
exp2_np27_rho015_alpha10,27,0.15,10,193,920,5,3.599999999999995,0.06145675265553874,raiding_stable
exp2_np27_rho015_alpha10,27,0.15,10,193,924,6,2.25714285714286,0.08890524466392835,raiding_stable
